"8756","Löf","50.2333","7.43333","l-f"
"8757","Herrengosserstedt","51.15","11.4833","herrengosserstedt"
"8758","Stolpe bei Neumünster","54.1266","10.2239","stolpe-bei-neum-nster"
"8759","Harsum","52.2167","9.96667","harsum"
"8760","Sonnschied","49.8167","7.38333","sonnschied"
"8761","Wittmar","52.1333","10.6333","wittmar"
"8762","Groß Godems","53.3667","11.8","gro-godems"
"8763","Buckautal","52.2333","12.3222","buckautal"
"8764","Suckow bei Parchim","53.3167","11.9667","suckow-bei-parchim"
"8765","Höhr-Grenzhausen","50.4333","7.66667","h-hr-grenzhausen"
"8766","Großkampenberg","50.15","6.2","gro-kampenberg"
"8767","Salzburg, Westerwald","50.6667","8.05","salzburg-westerwald"
"8768","Sexau","48.1","7.91667","sexau"
"8769","Schönfeld bei Demmin","53.85","12.9667","sch-nfeld-bei-demmin"
"8770","Göhren bei Altenburg, Thüringen","50.9674","12.3694","g-hren-bei-altenburg-th-ringen"
"8771","Düchelsdorf","53.7367","10.5835","d-chelsdorf"
"8772","Herbstadt","50.3333","10.5","herbstadt"
"8773","Hedwigenkoog","54.1782","8.84133","hedwigenkoog"
"8774","Egglkofen","48.4","12.45","egglkofen"
"8775","Uhldingen-Mühlhofen","47.7333","9.25","uhldingen-m-hlhofen"
"8776","Altmersleben","52.6833","11.4333","altmersleben"
"8777","Uelitz","53.4833","11.4333","uelitz"
"8778","Brehme","51.5","10.3667","brehme"
"8779","Schönbek, Holstein","54.1618","9.97891","sch-nbek-holstein"
"8780","Hasselbach, Westerwald","50.7167","7.51667","hasselbach-westerwald"
"8781","Langenbach bei Kirburg","50.7","7.93333","langenbach-bei-kirburg"
"8782","Neu-Anspach","50.29","8.515","neu-anspach"
"8783","Oberlauch","50.1667","6.41667","oberlauch"
"8784","Reuth, Eifel","50.3","6.48333","reuth-eifel"
"8785","Helpt","53.5","13.6","helpt"
"8786","Hamm, Eifel","50.0167","6.41667","hamm-eifel"
"8787","Täferrot","48.85","9.83333","t-ferrot"
"8788","Aichelberg (Kreis Göppingen)","48.6333","9.56667","aichelberg-kreis-g-ppingen"
"8789","Wolfsburg-Unkeroda","50.9333","10.2667","wolfsburg-unkeroda"
"8790","Groß-Zimmern","49.8758","8.83444","gro-zimmern"
"8791","Stolpen","51.05","14.0833","stolpen"
"8792","Balesfeld","50.1042","6.531","balesfeld"
"8793","Lagendorf","52.8333","10.85","lagendorf"
"8794","Kollmoor bei Itzehoe","53.9213","9.60032","kollmoor-bei-itzehoe"
"8795","Steinebach an der Wied","50.6333","7.81667","steinebach-an-der-wied"
"8796","Leidenborn","50.1333","6.21667","leidenborn"
"8797","Ziethen","52.9667","13.9167","ziethen"
"8798","Reiferscheid bei Flammersfeld","50.65","7.55","reiferscheid-bei-flammersfeld"
"8799","Busenberg, Pfalz","49.1333","7.83333","busenberg-pfalz"
"8800","Reichenow-Möglin","52.6562","14.0937","reichenow-m-glin"
"8801","Lehmen","50.2833","7.45","lehmen"
"8802","Mössingen","48.4067","9.05889","m-ssingen"
"8803","Vorwerk bei Tarmstedt","53.1833","9.15","vorwerk-bei-tarmstedt"
"8804","Kottenheim","50.35","7.25","kottenheim"
"8805","Nossendorf","53.9667","12.95","nossendorf"
"8806","Moorgrund","50.85","10.2833","moorgrund"
"8807","Trennewurth","54.0003","9.03025","trennewurth"
"8808","Möntenich","50.2167","7.3","m-ntenich"
"8809","Groß Quenstedt","51.9333","11.1167","gro-quenstedt"
"8810","Aitrang","47.8167","10.5333","aitrang"
"8811","Filsen","50.2333","7.58333","filsen"
"8812","Langenstein, Harz","51.85","10.9833","langenstein-harz"
"8813","Haßmersheim","49.3","9.15","ha-mersheim"
"8814","Neenstetten","48.55","10.0167","neenstetten"
"8815","Pätow-Steegen","53.4","11.1167","p-tow-steegen"
"8816","Treben bei Altenburg","51.0527","12.4557","treben-bei-altenburg"
"8817","Kötschlitz","51.35","12.1667","k-tschlitz"
"8818","Gadegast","51.8833","12.9","gadegast"
"8819","Grabenstetten","48.5247","9.46232","grabenstetten"
"8820","Sommerkahl","50.0667","9.26667","sommerkahl"
"8821","Rukieten","53.9","12.15","rukieten"
"8822","Mannweiler-Cölln","49.6833","7.78333","mannweiler-c-lln"
"8823","Tröchtelborn","51","10.8167","tr-chtelborn"
"8824","Rech, Ahr","50.5167","7.03333","rech-ahr"
"8825","Schönhorst, Holstein","54.2255","10.1041","sch-nhorst-holstein"
"8826","Rodenbach bei Hanau","50.15","9.03333","rodenbach-bei-hanau"
"8827","Neuferchau","52.5833","11.0667","neuferchau"
"8828","Görgeshausen","50.4167","7.95","g-rgeshausen"
"8829","Pohle","52.2638","9.34012","pohle"
"8830","Mittelstrimmig","50.0833","7.28333","mittelstrimmig"
"8831","Nützen","53.8654","9.91884","n-tzen"
"8832","Strehla","51.35","13.2333","strehla"
"8833","Handrup","52.5667","7.58333","handrup"
"8834","Stralendorf bei Schwerin","53.5833","11.3","stralendorf-bei-schwerin"
"8835","Triptis","50.7333","11.85","triptis"
"8836","Frohnhofen, Pfalz","49.45","7.3","frohnhofen-pfalz"
"8837","Immerath, Kreis Daun","50.1333","6.95","immerath-kreis-daun"
"8838","Altdorf (Kreis Böblingen)","48.6308","8.9956","altdorf-kreis-b-blingen"
"8839","Günstedt","51.2167","11.0667","g-nstedt"
"8840","Mackenbach, Kreis Kaiserslautern","49.4667","7.58333","mackenbach-kreis-kaiserslautern"
"8841","Hetzerath, Mosel","49.8833","6.81667","hetzerath-mosel"
"8842","Gertewitz","50.6833","11.65","gertewitz"
"8843","Oberweis, Eifel","49.9667","6.41667","oberweis-eifel"
"8844","Niederstaufenbach","49.5333","7.51667","niederstaufenbach"
"8845","Süderfahrenstedt","54.5852","9.58767","s-derfahrenstedt"
"8846","Adelheidsdorf","52.55","10.05","adelheidsdorf"
"8847","Nohen","49.6333","7.25","nohen"
"8848","Oranienbaum","51.8","12.4","oranienbaum"
"8849","Braschwitz","51.5167","12.0667","braschwitz"
"8850","Schwedelbach","49.5","7.6","schwedelbach"
"8851","Rackith","51.8","12.6833","rackith"
"8852","Lindig bei Jena","50.7833","11.6","lindig-bei-jena"
"8853","Cramonshagen","53.7","11.2833","cramonshagen"
"8854","Lingenfeld","49.2539","8.33861","lingenfeld"
"8855","Weinböhla","51.1667","13.5667","weinb-hla"
"8856","Schömberg bei Gera","50.7667","12.0167","sch-mberg-bei-gera"
"8857","Gladigau","52.7833","11.5667","gladigau"
"8858","Steinsdorf bei Gera","50.75","12.05","steinsdorf-bei-gera"
"8859","Windehausen","51.4667","10.8667","windehausen"
"8860","Bellenberg, Schwaben","48.25","10.1","bellenberg-schwaben"
"8861","Stubbendorf bei Rostock","54.0833","12.5167","stubbendorf-bei-rostock"
"8862","Blankensee, Vorpommern","53.5167","14.3167","blankensee-vorpommern"
"8863","Weingarten (Württemberg)","47.8111","9.63986","weingarten-w-rttemberg"
"8864","Neustadt / Westerwald","50.6333","8.03333","neustadt-westerwald"
"8865","Lehe, Ems","53","7.33333","lehe-ems"
"8866","Alsbach, Westerwald","50.4667","7.66667","alsbach-westerwald"
"8867","Raubach, Westerwald","50.5833","7.61667","raubach-westerwald"
"8868","Flomborn","49.6906","8.14917","flomborn"
"8869","Unterkatz","50.6167","10.25","unterkatz"
"8870","Hambrücken","49.19","8.54056","hambr-cken"
"8871","Klinken","53.5","11.6667","klinken"
"8872","Krempel, Holstein","54.3189","9.02875","krempel-holstein"
"8873","Ahrenshöft","54.5601","9.06629","ahrensh-ft"
"8874","Holthusen bei Schwerin","53.55","11.35","holthusen-bei-schwerin"
"8875","Grube, Holstein","54.2352","11.0352","grube-holstein"
"8876","Höringen","49.55","7.8","h-ringen"
"8877","Hillscheid, Westerwald","50.4","7.7","hillscheid-westerwald"
"8878","Ellerau, Holstein","53.7512","9.9205","ellerau-holstein"
"8879","Ruppertshofen, Taunus","50.2","7.8","ruppertshofen-taunus"
"8880","Waldhufen","51.2333","14.7917","waldhufen"
"8881","Scharfbillig","49.9333","6.55","scharfbillig"
"8882","Bullenkuhlen","53.7664","9.74854","bullenkuhlen"
"8883","Dorndorf, Rhön","50.85","10.1","dorndorf-rh-n"
"8884","Bensdorf","52.4167","12.3333","bensdorf"
"8885","Seisla","50.65","11.5333","seisla"
"8886","Kamp-Lintfort","51.5","6.53333","kamp-lintfort"
"8887","Tschirn","50.4","11.45","tschirn"
"8888","Mespelbrunn","49.9144","9.29194","mespelbrunn"
"8889","Holldorf","53.4667","13.2667","holldorf"
"8890","Quirnbach / Pfalz","49.4667","7.41667","quirnbach-pfalz"
"8891","Oering, Holstein","53.8243","10.1514","oering-holstein"
"8892","Mehmels","50.6333","10.3333","mehmels"
"8893","Königerode bei Quedlinburg","51.6","11.2167","k-nigerode-bei-quedlinburg"
"8894","Niederstadtfeld","50.1667","6.76667","niederstadtfeld"
"8895","Sören","54.2019","9.99519","s-ren"
"8896","Gonbach","49.55","7.9","gonbach"
"8897","Gailingen am Hochrhein","47.7","8.75","gailingen-am-hochrhein"
"8898","Derenburg","51.8667","10.9","derenburg"
"8899","Möhrenbach","50.6333","11","m-hrenbach"
"8900","Niederzimmern","51","11.1833","niederzimmern"
"8901","Bretzenheim, Nahe","49.8667","7.9","bretzenheim-nahe"
"8902","Polzow, Vorpommern","53.5","14.0667","polzow-vorpommern"
"8903","Großneuhausen","51.15","11.2833","gro-neuhausen"
"8904","Hollingstedt bei Schleswig","54.457","9.33549","hollingstedt-bei-schleswig"
"8905","Wendorf bei Stralsund","54.25","13.0667","wendorf-bei-stralsund"
"8906","Mühlhausen (Kraichgau)","49.2486","8.72667","m-hlhausen-kraichgau"
"8907","Utzenhain","50.1333","7.63333","utzenhain"
"8908","Urnshausen","50.7333","10.1833","urnshausen"
"8909","Metterich","49.9833","6.58333","metterich"
"8910","Schnarup-Thumby","54.6469","9.64483","schnarup-thumby"
"8911","Hornstorf bei Wismar","53.9059","11.5309","hornstorf-bei-wismar"
"8912","Wippingen, Hümmling","52.9167","7.41667","wippingen-h-mmling"
"8913","Rühn","53.8167","11.9333","r-hn"
"8914","Altendorf, Kreis Bamberg","49.8","11.0167","altendorf-kreis-bamberg"
"8915","Nienwohld","53.7864","10.1932","nienwohld"
"8916","Blankenbach, Unterfranken","50.0667","9.23333","blankenbach-unterfranken"
"8917","Seelbach bei Nassau","50.3086","7.87253","seelbach-bei-nassau"
"8918","Bauerbach bei Meiningen","50.5","10.4","bauerbach-bei-meiningen"
"8919","Nerzweiler","49.6","7.55","nerzweiler"
"8920","Schwerstedt bei Weimar, Thüringen","51.0667","11.2833","schwerstedt-bei-weimar-th-ringen"
"8921","Nasingen","49.9667","6.25","nasingen"
"8922","Häusern (Schwarzwald)","47.75","8.16667","h-usern-schwarzwald"
"8923","Badenhard","50.1167","7.63333","badenhard"
"8924","Thalhausen, Kreis Neuwied","50.5","7.58333","thalhausen-kreis-neuwied"
"8925","Dietrichingen","49.1833","7.41667","dietrichingen"
"8926","Wannefeld","52.4333","11.45","wannefeld"
"8927","Staudach-Egerndach","47.7833","12.4833","staudach-egerndach"
"8928","Kindelbrück","51.2667","11.0833","kindelbr-ck"
"8929","Kerschenbach","50.35","6.5","kerschenbach"
"8930","Goltoft","54.5457","9.72219","goltoft"
"8931","Plötz bei Halle","51.6333","11.9333","pl-tz-bei-halle"
"8932","Spirkelbach","49.2","7.88333","spirkelbach"
"8933","Ohlenhard","50.45","6.76667","ohlenhard"
"8934","Niederweiler, Hunsrück","49.9","7.28333","niederweiler-hunsr-ck"
"8935","Kromsdorf","51","11.3667","kromsdorf"
"8936","Hirschfeld (Hunsrück)","49.9","7.25","hirschfeld-hunsr-ck"
"8937","Niedercunnersdorf","51.05","14.6667","niedercunnersdorf"
"8938","Börger","52.9","7.51667","b-rger"
"8939","Ebertshausen, Rhein-Lahn-Kreis","50.2833","7.98333","ebertshausen-rhein-lahn-kreis"
"8940","Gipperath","50.0333","6.86667","gipperath"
"8941","Löwitz bei Anklam","53.7167","13.7333","l-witz-bei-anklam"
"8942","Fachbach","50.3333","7.68333","fachbach"
"8943","Emeringen","48.2333","9.51667","emeringen"
"8944","Ketsch (Rhein)","49.3678","8.53111","ketsch-rhein"
"8945","Mosbruch","50.2667","6.95","mosbruch"
"8946","Göschitz","50.6333","11.8667","g-schitz"
"8947","Neusalza-Spremberg","51.05","14.5333","neusalza-spremberg"
"8948","Hohentengen am Hochrhein","47.5667","8.43333","hohentengen-am-hochrhein"
"8949","Schweppenhausen","49.9167","7.8","schweppenhausen"
"8950","Frei-Laubersheim","49.8","7.9","frei-laubersheim"
"8951","Lenningen (Württemberg)","48.55","9.46667","lenningen-w-rttemberg"
"8952","Reinholterode","51.4167","10.2","reinholterode"
"8953","Mahlwinkel","52.3945","11.7848","mahlwinkel"
"8954","Züssow","53.9667","13.55","z-ssow"
"8955","Roth, Rhein-Hunsrück-Kreis","50.0833","7.45","roth-rhein-hunsr-ck-kreis"
"8956","Lasbek, Kreis Stormarn","53.7339","10.3657","lasbek-kreis-stormarn"
"8957","Dörsdorf, Taunus","50.25","8","d-rsdorf-taunus"
"8958","Großseifen","50.6333","7.96667","gro-seifen"
"8959","Moraas","53.4167","11.3","moraas"
"8960","Georgsdorf","52.5667","7.08333","georgsdorf"
"8961","Gorlosen","53.1833","11.4667","gorlosen"
"8962","Großhennersdorf","50.9833","14.8","gro-hennersdorf"
"8963","Wolmersdorf","54.0771","9.10363","wolmersdorf"
"8964","Caan","50.4667","7.61667","caan"
"8965","Havetoft","54.65","9.51075","havetoft"
"8966","Paschel","49.6333","6.68333","paschel"
"8967","Echem","53.3333","10.5333","echem"
"8968","Kasdorf","50.2","7.78333","kasdorf"
"8969","Neubörger","52.9667","7.45","neub-rger"
"8970","Paska","50.6167","11.6333","paska"
"8971","Fell","49.7667","6.78333","fell"
"8972","Claußnitz bei Chemnitz","50.9333","12.8833","clau-nitz-bei-chemnitz"
"8973","Sponheim","49.85","7.73333","sponheim"
"8974","Pessin","52.65","12.6667","pessin"
"8975","Jämlitz-Klein Düben","51.5667","14.6417","j-mlitz-klein-d-ben"
"8976","Kulpin bei Ratzeburg","53.7103","10.6956","kulpin-bei-ratzeburg"
"8977","Saalfeld / Saale","50.65","11.3667","saalfeld-saale"
"8978","Nünschweiler","49.2333","7.5","n-nschweiler"
"8979","Wolgast","54.0529","13.7745","wolgast"
"8980","Guttau, Sachsen","51.25","14.5667","guttau-sachsen"
"8981","Rottenacker","48.2333","9.68333","rottenacker"
"8982","Ensch","49.8333","6.83333","ensch"
"8983","Allstedt","51.4","11.3833","allstedt"
"8984","Kanzem","49.6667","6.56667","kanzem"
"8985","Thumby, Schwansen","54.5858","9.91004","thumby-schwansen"
"8986","Bonerath","49.6833","6.76667","bonerath"
"8987","Emseloh","51.5","11.4","emseloh"
"8988","Eggenstedt","52.1","11.2333","eggenstedt"
"8989","Amtsberg","50.75","13.0056","amtsberg"
"8990","Echtershausen","50.0167","6.41667","echtershausen"
"8991","Hahnheim","49.8608","8.23694","hahnheim"
"8992","Allenbach, Hunsrück","49.75","7.16667","allenbach-hunsr-ck"
"8993","Blankenhof","53.5833","13.1333","blankenhof"
"8994","Berschweiler bei Kirn","49.7667","7.38333","berschweiler-bei-kirn"
"8995","Mammelzen","50.7","7.66667","mammelzen"
"8996","Erzenhausen","49.5","7.61667","erzenhausen"
"8997","Kronweiler","49.65","7.26667","kronweiler"
"8998","Muldenstein","51.6667","12.3333","muldenstein"
"8999","Bokelrehm","54.0381","9.38611","bokelrehm"
"9000","Spatzenhausen","47.7167","11.2","spatzenhausen"
"9001","Freckenfeld","49.065","8.11389","freckenfeld"
"9002","Schmelz, Saar","49.4333","6.85","schmelz-saar"
"9003","Weißenborn bei Droyßig","51.0333","12","wei-enborn-bei-droy-ig"
"9004","Lorup","52.9333","7.65","lorup"
"9005","Wawern, Saar","49.65","6.55","wawern-saar"
"9006","Jena","50.9333","11.5833","jena"
"9007","Nehren, Mosel","50.0833","7.2","nehren-mosel"
"9008","Nortrup","52.6","7.88333","nortrup"
"9009","Höwisch","52.8667","11.6167","h-wisch"
"9010","Mutterstadt","49.4414","8.35611","mutterstadt"
"9011","Stördorf","53.9109","9.42213","st-rdorf"
"9012","Kayna","50.9833","12.2333","kayna"
"9013","Süderdeich, Dithmarschen","54.2006","8.90874","s-derdeich-dithmarschen"
"9014","Rockeskyll","50.25","6.7","rockeskyll"
"9015","Duckow","53.7","12.8","duckow"
"9016","Peißen bei Halle, Saale","51.5","12.0667","pei-en-bei-halle-saale"
"9017","Frankelbach","49.5333","7.63333","frankelbach"
"9018","Dörrenbach, Pfalz","49.0833","7.96667","d-rrenbach-pfalz"
"9019","Gottenheim","48.05","7.73333","gottenheim"
"9020","Flechtingen","52.3333","11.25","flechtingen"
"9021","Kinsau","47.8833","10.9167","kinsau"
"9022","Roßdorf bei Schmalkalden","50.7","10.2167","ro-dorf-bei-schmalkalden"
"9023","Hohenölsen","50.7333","12.0833","hohen-lsen"
"9024","Friedrichsruhe bei Parchim","53.5333","11.7667","friedrichsruhe-bei-parchim"
"9025","Schenefeld bei Hamburg","53.6008","9.82257","schenefeld-bei-hamburg"
"9026","Endlichhofen","50.2","7.81667","endlichhofen"
"9027","Muxerath","49.9833","6.26667","muxerath"
"9028","Manhagen bei Lensahn","54.195","10.9143","manhagen-bei-lensahn"
"9029","Latdorf","51.8","11.8","latdorf"
"9030","Tümlauer Koog","54.3388","8.64953","t-mlauer-koog"
"9031","Breitenbrunn / Erzgebirge","50.4667","12.7667","breitenbrunn-erzgebirge"
"9032","Schutz","50.1333","6.75","schutz"
"9033","Niederkumbd","50.0167","7.53333","niederkumbd"
"9034","Bahretal","50.8875","13.9","bahretal"
"9035","Ahneby","54.7078","9.72853","ahneby"
"9036","Gierschnach","50.2667","7.35","gierschnach"
"9037","Tauberrettersheim","49.4944","9.93667","tauberrettersheim"
"9038","Mittenwald","47.4333","11.25","mittenwald"
"9039","Ronneburg, Thüringen","50.8667","12.1833","ronneburg-th-ringen"
"9040","Lammershagen, Holstein","54.2746","10.444","lammershagen-holstein"
"9041","Ingersheim (Württemberg)","48.9667","9.19167","ingersheim-w-rttemberg"
"9042","Erkenbrechtsweiler","48.55","9.43333","erkenbrechtsweiler"
"9043","Liesten","52.8","11.3","liesten"
"9044","Wahlbach, Hunsrück","50","7.6","wahlbach-hunsr-ck"
"9045","Empfingen","48.4","8.71667","empfingen"
"9046","Weitefeld","50.7167","7.93333","weitefeld"
"9047","Holm bei Süderlügum","54.8312","8.86065","holm-bei-s-derl-gum"
"9048","Hohenöllen","49.6167","7.63333","hohen-llen"
"9049","Ellersleben","51.15","11.3167","ellersleben"
"9050","Rüber","50.3","7.36667","r-ber"
"9051","Fensdorf","50.7333","7.76667","fensdorf"
"9052","Gemmrigheim","49.0283","9.15556","gemmrigheim"
"9053","Garlipp","52.65","11.6167","garlipp"
"9054","Burscheid, Rheinland","51.1","7.11667","burscheid-rheinland"
"9055","Hinsdorf","51.7167","12.15","hinsdorf"
"9056","Willroth","50.5667","7.51667","willroth"
"9057","Osterburg (Altmark)","52.7833","11.7667","osterburg-altmark"
"9058","Gondershausen","50.15","7.5","gondershausen"
"9059","Wernstedt","52.65","11.3333","wernstedt"
"9060","Badra","51.4","10.9667","badra"
"9061","Ispringen","48.9167","8.66667","ispringen"
"9062","Greven bei Boizenburg","53.4787","10.802","greven-bei-boizenburg"
"9063","Kamminke","53.8689","14.2067","kamminke"
"9064","Jaebetz","53.3167","12.3667","jaebetz"
"9065","Achtelsbach","49.6167","7.08333","achtelsbach"
"9066","Göldenitz bei Berkenthin","53.7221","10.6319","g-ldenitz-bei-berkenthin"
"9067","Oberostendorf","47.9333","10.75","oberostendorf"
"9068","Ottendorf bei Stadtroda","50.8333","11.8167","ottendorf-bei-stadtroda"
"9069","Pörmitz","50.6167","11.8167","p-rmitz"
"9070","Leubsdorf, Sachsen","50.8","13.1667","leubsdorf-sachsen"
"9071","Züsch","49.65","7","z-sch"
"9072","Altwarp","53.7434","14.2626","altwarp"
"9073","Uppershausen","50.0333","6.31667","uppershausen"
"9074","Rippershausen","50.6","10.35","rippershausen"
"9075","Schwentinental","54.2944","10.2167","schwentinental"
"9076","Hainfeld, Pfalz","49.2575","8.10111","hainfeld-pfalz"
"9077","Husum, Nordsee","54.4853","9.05329","husum-nordsee"
"9078","Föhrden-Barl","53.9286","9.78697","f-hrden-barl"
"9079","Bargstall","54.2592","9.46012","bargstall"
"9080","Berlingerode","51.4667","10.2333","berlingerode"
"9081","Elleben","50.8667","11.0833","elleben"
"9082","Großniedesheim","49.5753","8.31222","gro-niedesheim"
"9083","Rosenthal, Hessen","50.9667","8.88333","rosenthal-hessen"
"9084","Pennewitz","50.6667","11.05","pennewitz"
"9085","Belgweiler","49.95","7.48333","belgweiler"
"9086","Gundelfingen (Breisgau)","48.05","7.86667","gundelfingen-breisgau"
"9087","Dederstedt","51.55","11.6833","dederstedt"
"9088","Siestedt","52.3167","11.0833","siestedt"
"9089","Fahrenkrug","53.9449","10.2521","fahrenkrug"
"9090","Rheinzabern","49.1181","8.27806","rheinzabern"
"9091","Stuer","53.3833","12.3333","stuer"
"9092","Nieste, Kreis Kassel","51.3167","9.66667","nieste-kreis-kassel"
"9093","Nordendorf","48.6","10.8333","nordendorf"
"9094","Flacht, Rhein-Lahn-Kreis","50.35","8.05","flacht-rhein-lahn-kreis"
"9095","Lindtorf","52.6833","11.9167","lindtorf"
"9096","Reichenbach im Vogtland","50.6167","12.3","reichenbach-im-vogtland"
"9097","Mühlenbach (Baden)","48.25","8.11667","m-hlenbach-baden"
"9098","Merzdorf bei Elsterwerda","51.4","13.5333","merzdorf-bei-elsterwerda"
"9099","Dambach, Kreis Birkenfeld","49.6333","7.13333","dambach-kreis-birkenfeld"
"9100","Schortewitz","51.65","12.0167","schortewitz"
"9101","Bereborn","50.2833","6.96667","bereborn"
"9102","Haan, Rheinland","51.2","7","haan-rheinland"
"9103","Linkenbach, Westerwald","50.5833","7.55","linkenbach-westerwald"
"9104","Hanerau-Hademarschen","54.1276","9.41094","hanerau-hademarschen"
"9105","Lohrheim","50.3167","8.05","lohrheim"
"9106","Hainau","50.2167","7.78333","hainau"
"9107","Gossa","51.6667","12.45","gossa"
"9108","Reifenberg, Pfalz","49.2833","7.5","reifenberg-pfalz"
"9109","Quedlinburg","51.7833","11.15","quedlinburg"
"9110","Vaale, Holstein","53.9989","9.37586","vaale-holstein"
"9111","Tilleda (Kyffhäuser)","51.4167","11.15","tilleda-kyffh-user"
"9112","Ettersburg","51.05","11.2833","ettersburg"
"9113","Bad Dürrenberg","51.3","12.0667","bad-d-rrenberg"
"9114","Cunewalde","51.1","14.5167","cunewalde"
"9115","Ebergötzen","51.5667","10.1167","eberg-tzen"
"9116","Rätzlingen, Kreis Uelzen","52.9833","10.6833","r-tzlingen-kreis-uelzen"
"9117","Drees","50.35","7","drees"
"9118","Loit","54.6114","9.69996","loit"
"9119","Godern","53.6167","11.55","godern"
"9120","Baumholder","49.6167","7.33333","baumholder"
"9121","Schackenthal","51.7333","11.5833","schackenthal"
"9122","Eutzsch","51.8167","12.6333","eutzsch"
"9123","Krusenfelde","53.85","13.4","krusenfelde"
"9124","Höhfröschen","49.25","7.56667","h-hfr-schen"
"9125","Friemar","50.9833","10.7833","friemar"
"9126","Hohen-Sülzen","49.6192","8.22556","hohen-s-lzen"
"9127","Müschenbach","50.6833","7.78333","m-schenbach"
"9128","Neuenkirchen bei Horneburg, Niederel","53.5327","9.61432","neuenkirchen-bei-horneburg-niederel"
"9129","Hettenhausen, Pfalz","49.3333","7.55","hettenhausen-pfalz"
"9130","Lichtenborn, Eifel","50.1167","6.3","lichtenborn-eifel"
"9131","Hohengöhren","52.6167","12.0333","hoheng-hren"
"9132","Barver","52.6167","8.6","barver"
"9133","Mielkendorf","54.2847","10.0407","mielkendorf"
"9134","Burgsdorf bei Lutherstadt Eisleben","51.5833","11.65","burgsdorf-bei-lutherstadt-eisleben"
"9135","Hohenstein-Ernstthal","50.8","12.7167","hohenstein-ernstthal"
"9136","Gütenbach","48.05","8.15","g-tenbach"
"9137","Lüdersfeld","52.3497","9.25057","l-dersfeld"
"9138","Sössen","51.2167","12.1","s-ssen"
"9139","Kemberg","51.7748","12.6052","kemberg"
"9140","Birkenwerder","52.6885","13.2829","birkenwerder"
"9141","Leussow bei Ludwigslust","53.2833","11.2833","leussow-bei-ludwigslust"
"9142","Habichtswald","51.325","9.33333","habichtswald"
"9143","Illerich","50.2","7.18333","illerich"
"9144","Klein Wittensee","54.391","9.73483","klein-wittensee"
"9145","Hörscheid","50.2167","6.86667","h-rscheid"
"9146","Alberstedt","51.45","11.6333","alberstedt"
"9147","Göritz bei Prenzlau","53.4167","13.9167","g-ritz-bei-prenzlau"
"9148","Welling bei Mayen","50.3333","7.31667","welling-bei-mayen"
"9149","Heiligenfelde (Altmark)","52.8333","11.5","heiligenfelde-altmark"
"9150","Heroldstatt","48.45","9.66667","heroldstatt"
"9151","Bleyen-Genschmar","52.6017","14.5646","bleyen-genschmar"
"9152","Voigtstedt","51.3833","11.3167","voigtstedt"
"9153","Schönau-Berzdorf auf dem Eigen","51.0667","14.9","sch-nau-berzdorf-auf-dem-eigen"
"9154","Niederbösa","51.2667","11","niederb-sa"
"9155","Parsteinsee","52.9333","14.05","parsteinsee"
"9156","Neuschoo","53.5718","7.50781","neuschoo"
"9157","Steinkirchen, Kreis Stade","53.5664","9.61118","steinkirchen-kreis-stade"
"9158","Habach, Oberbayern","47.7333","11.2833","habach-oberbayern"
"9159","Ranstadt","50.35","8.98333","ranstadt"
"9160","Oelsnitz / Erzgebirge","50.7167","12.7","oelsnitz-erzgebirge"
"9161","Rieden, Eifel","50.4","7.18333","rieden-eifel"
"9162","Broock bei Lübz","53.4667","12.1167","broock-bei-l-bz"
"9163","Brest, Kreis Stade","53.4508","9.38279","brest-kreis-stade"
"9164","Bissee","54.1907","10.1104","bissee"
"9165","Wickerstedt","51.0667","11.55","wickerstedt"
"9166","Teschendorf bei Neubrandenburg","53.45","13.3667","teschendorf-bei-neubrandenburg"
"9167","Marke, Anhalt","51.7333","12.25","marke-anhalt"
"9168","Triglitz","53.2167","12.1","triglitz"
"9169","Zellertal, Pfalz","49.6492","8.13972","zellertal-pfalz"
"9170","Siegbach","50.7333","8.41667","siegbach"
"9171","Lengefeld, Erzgebirge","50.7167","13.2","lengefeld-erzgebirge"
"9172","Borgwedel","54.5","9.66568","borgwedel"
"9173","Neuhütten, Unterfranken","50","9.41667","neuh-tten-unterfranken"
"9174","Meuselwitz, Thüringen","51.0475","12.2975","meuselwitz-th-ringen"
"9175","Mühlpfad","50.1167","7.55","m-hlpfad"
"9176","Kirchgandern","51.3667","9.95","kirchgandern"
"9177","Oberlascheid","50.25","6.3","oberlascheid"
"9178","Hohenberg an der Eger","50.1","12.2333","hohenberg-an-der-eger"
"9179","Neuhütten, Hunsrück","49.6333","7.01667","neuh-tten-hunsr-ck"
"9180","Bornum bei Zerbst","51.9667","12.2","bornum-bei-zerbst"
"9181","Brunstorf, Kreis Herzogtum Lauenburg","53.494","10.4219","brunstorf-kreis-herzogtum-lauenburg"
"9182","Altenberg, Erzgebirge","50.7667","13.7667","altenberg-erzgebirge"
"9183","Kleinschwabhausen bei Mellingen","50.9333","11.4667","kleinschwabhausen-bei-mellingen"
"9184","Kalenborn-Scheuern","50.25","6.6","kalenborn-scheuern"
"9185","Klingenmünster","49.1406","8.01861","klingenm-nster"
"9186","Gauersheim","49.6597","8.07194","gauersheim"
"9187","Neef","50.1","7.13333","neef"
"9188","Brebel","54.6396","9.74003","brebel"
"9189","Eschenlohe, Loisach","47.6","11.1833","eschenlohe-loisach"
